"","zip","state","DurationSec","DemoState","DemoZip","PersonalExpYN","EEAttributionNoExper","PersonalExpType","PersonalExpTypeOE","PersonalExpImpact","PersonalExpImpactOE","EEIntensity","EEFrequency","EEAttributionExper","CCHumanCaused","PsyDistClimateGroup","PsyDistNumber","PsyDistLocal","PsyDistFar","PsyDistDevelop","PsyDistImpact","PsyDistEffects","WTPPolicy","EcolEconGrowth","EcolEconRelationship","EcolEconGraphic","CCHumanActivity","CCHumanActDeforest","CCHumanActFossil","CCHumanActCigarette","CCHumanActCFC","CCHumanActToxic","CCHumanActNuclear","PriorityTerrorist","PriorityEconomy","PriorityHealthcare","PriorityEducation","PriorityEnvironment","PriorityImmigration","PriorityBudget","PriorityClimate","PriorityJob","PriorityMilitary","PriorityRace","PriorityCovid","DemoPresElection","DemoPolitical","gc","wtpValue","LS","EEAttributionAll","EEExposure","CCDenierOrNot","DemoPol.3GRModSeparate","DemoPol.3Groups","PersonalExpType_wildfire","PersonalExpType_hurricane","PersonalExpType_flood","PersonalExpType_heat","PersonalExpType_drought","PersonalExpType_tornado","PersonalExpType_other","PersonalExpType_total","PersonalExpImpact_smoke","PersonalExpImpact_sheltering","PersonalExpImpact_nearmiss","PersonalExpImpact_evacuate","PersonalExpImpact_livingquarterdamage","PersonalExpImpact_livingquarterlost","PersonalExpImpact_incomelost","PersonalExpImpact_other","PersonalExpImpact_total","EEExposureAll","extremeExperienceYN","EEIntensityAll","wtp","c2","c3","t1a","t1b","t2a","t2b","t3a","t3b","t4","c1","t1","t2","t3","tA","tB","climateTopPriority","EEFrequency_std","EEIntensity_std","EEExposure_std","EEAttributionAll_std","EEAttributionXIntensity","EEAttributionXExposure","EEExposureAll_std","EEIntensityAll_std","DuplicatedZip","biden","trump","nonvoter","thirdparty","bipoc","age","male","collegeGrad","income","ccHumanCaused","ccNatureCaused","ccNotHappening"
"5037","05250","Vermont",5034,"Vermont",5250,1,NA,"4 6 7","blizzard, ice storm","3",NA,3,2,7,1,3,10,7,1,1,5,1,1,1,1,NA,21,2,1,NA,NA,NA,NA,2,3,4,4,4,2,3,4,3,2,4,4,3,7,1,85,491,7,5,0,3,3,0,0,0,1,0,1,1,3,0,0,1,0,0,0,0,0,1,5,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.329521125,-0.686072606,-0.692024879,0.387815771,21,35,0.365193663,0.238899104,FALSE,1,0,0,0,1,49.5,1,1,37.5,1,0,0
"5038","04357","Maine",902,"Maine",4357,1,NA,"5",NA,"7",NA,5,1,8,1,2,7,6,2,5,6,3,2,2,NA,2,21,2,1,NA,NA,NA,NA,3,4,4,3,4,3,3,4,4,3,3,4,3,4,1,65,491,8,6,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,6,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.129071183,0.143476295,-0.357020669,0.727147637,40,48,0.608284041,0.932466176,TRUE,1,0,0,0,0,59.5,0,0,87.5,1,0,0
"5039","04468","Maine",2097,"Maine",4468,2,1,NA,NA,NA,NA,NA,NA,NA,3,1,0,1,1,1,1,7,2,6,3,NA,15,1,NA,NA,NA,2,NA,1,4,4,4,3,4,4,1,2,4,1,1,2,4,1,105,491,1,NA,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,NA,NA,NA,-1.648175423,NA,NA,-0.850258229,-0.801451504,TRUE,0,1,0,0,0,39.5,1,1,37.5,0,0,1
"5040","97402","Oregon",2381,"Oregon",97402,1,NA,"1",NA,"1 3",NA,3,1,5,1,3,10,7,1,3,7,1,1,2,NA,2,21,2,1,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,2,1,1,3,4,1,45,214,5,4,0,2,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,4,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.129071183,-0.686072606,-1.02702909,-0.29084796,15,20,0.122103284,0.238899104,TRUE,1,0,0,0,0,59.5,0,0,125,1,0,0
"5041","97209","Oregon",474,"Oregon",97209,2,4,NA,NA,NA,NA,NA,NA,NA,1,3,9,6,2,3,6,1,1,1,NA,2,24,NA,1,NA,2,NA,NA,2,3,4,4,4,3,2,4,4,1,3,4,3,7,1,145,714,4,NA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,-0.630179826,NA,NA,-0.850258229,-0.801451504,TRUE,1,0,0,0,0,21,0,1,10,1,0,0
"5042","03051","New Hampshire",7887,"New Hampshire",3051,2,6,NA,NA,NA,NA,NA,NA,NA,3,1,5,4,4,4,4,7,2,4,2,NA,25,NA,1,NA,NA,2,NA,4,3,4,4,2,4,4,2,3,4,2,3,2,2,1,205,491,6,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0.048483906,NA,NA,-0.850258229,-0.801451504,TRUE,0,1,0,0,0,49.5,0,1,87.5,0,0,1
"5043","97701","Oregon",797,"Oregon",97701,2,7,NA,NA,NA,NA,NA,NA,NA,1,2,8,6,1,1,6,4,2,2,NA,2,12,1,2,NA,NA,NA,NA,3,2,4,3,3,3,2,4,3,1,4,4,3,6,1,185,640,7,NA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0.387815771,NA,NA,-0.850258229,-0.801451504,TRUE,1,0,0,0,0,29.5,0,1,125,1,0,0
"5044","05301","Vermont",724,"Vermont",5301,2,6,NA,NA,NA,NA,NA,NA,NA,1,3,10,7,1,6,4,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,4,4,3,3,4,3,3,4,4,3,4,1,265,491,6,NA,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,NA,NA,NA,0.048483906,NA,NA,-0.850258229,-0.801451504,TRUE,1,0,0,0,0,29.5,1,1,62.5,1,0,0
"5045","05824","Vermont",876,"Vermont",5824,2,9,NA,NA,NA,NA,NA,NA,NA,1,3,10,6,6,7,7,1,1,1,NA,2,12,1,2,NA,NA,NA,NA,2,2,4,4,4,3,3,4,4,1,4,4,1,7,1,225,491,9,NA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,1.066479503,NA,NA,-0.850258229,-0.801451504,FALSE,0,0,1,0,1,21,1,0,10,1,0,0
"5046","39192","Mississippi",1514,"Mississippi",39192,2,8,NA,NA,NA,NA,NA,NA,NA,1,3,9,5,3,5,3,1,1,1,1,NA,12,1,2,NA,NA,NA,NA,3,4,3,4,4,3,3,4,3,2,3,4,3,6,1,265,563,8,NA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,0.727147637,NA,NA,-0.850258229,-0.801451504,FALSE,1,0,0,0,0,70,1,1,62.5,1,0,0
"5047","03867","New Hampshire",1072,"New Hampshire",3867,2,2,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,7,1,1,7,2,6,NA,2,42,NA,2,NA,1,NA,NA,4,4,3,3,3,4,3,2,3,3,1,1,2,4,1,65,491,2,NA,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,NA,NA,NA,-1.308843557,NA,NA,-0.850258229,-0.801451504,TRUE,0,1,0,0,0,49.5,0,1,62.5,0,0,1
"5048","04240","Maine",1465,"Maine",4240,1,NA,"6",NA,NA,NA,5,2,7,2,1,5,6,4,5,4,1,1,5,NA,3,51,2,NA,NA,NA,1,NA,2,3,4,3,4,4,2,3,3,3,4,4,3,4,1,105,491,7,7,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.329521125,0.143476295,-0.022016459,0.387815771,35,49,0.851374419,0.932466176,TRUE,1,0,0,0,1,21,0,0,17.5,0,1,0
"5049","03743","New Hampshire",244,"New Hampshire",3743,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,4,4,4,6,1,3,2,NA,4,NA,NA,NA,1,NA,NA,2,1,3,2,3,4,2,3,4,2,3,4,1,4,1,165,491,1,NA,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,-1.648175423,NA,NA,-0.850258229,-0.801451504,TRUE,0,0,1,0,1,21,0,0,10,0,1,0
"5050","04333","Maine",670,"Maine",4333,1,NA,"2",NA,"4",NA,8,2,7,1,3,9,5,4,5,6,4,1,1,NA,2,21,2,1,NA,NA,NA,NA,4,4,4,4,4,3,3,4,4,4,3,4,1,4,1,5,491,7,10,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.329521125,1.387799647,0.982996172,0.387815771,56,70,1.580645554,1.972816784,FALSE,0,0,1,0,1,21,0,1,175,1,0,0
"5051","04236","Maine",834,"Maine",4236,2,8,NA,NA,NA,NA,NA,NA,NA,1,3,10,6,1,4,6,1,2,1,3,NA,52,NA,2,NA,NA,1,NA,3,4,4,4,4,4,4,4,4,3,1,4,2,1,1,25,491,8,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,NA,NA,NA,0.727147637,NA,NA,-0.850258229,-0.801451504,TRUE,0,1,0,0,0,29.5,0,0,62.5,1,0,0
"5052","97333","Oregon",1321,"Oregon",97333,1,NA,"1",NA,"1",NA,2,3,7,1,3,10,7,1,2,5,1,1,1,NA,1,12,1,2,NA,NA,NA,NA,3,3,3,4,4,4,3,4,3,2,3,4,3,7,1,5,536,7,5,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.470028933,-1.100847057,-0.692024879,0.387815771,14,35,0.365193663,-0.107884432,TRUE,1,0,0,0,0,29.5,0,0,17.5,1,0,0
"5053","03048","New Hampshire",948,"New Hampshire",3048,2,9,NA,NA,NA,NA,NA,NA,NA,1,3,9,4,4,4,5,1,1,1,NA,2,12,1,2,NA,NA,NA,NA,4,4,4,4,3,3,3,3,4,3,4,4,3,6,1,85,491,9,NA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1.066479503,NA,NA,-0.850258229,-0.801451504,TRUE,1,0,0,0,0,70,0,0,37.5,1,0,0
"5054","04938","Maine",702,"Maine",4938,2,9,NA,NA,NA,NA,NA,NA,NA,1,3,9,6,5,6,5,2,1,1,NA,2,21,2,1,NA,NA,NA,NA,3,4,3,4,4,3,3,4,3,2,3,4,3,5,1,225,640,9,NA,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,1.066479503,NA,NA,-0.850258229,-0.801451504,TRUE,1,0,0,0,0,21,0,1,10,1,0,0
"5055","70555","Louisiana",1184,"Louisiana",70555,1,NA,"2 3 6",NA,"2 3 4",NA,8,5,6,1,2,7,1,2,6,7,2,1,2,1,NA,21,2,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,165,640,6,13,0,1,1,0,1,1,0,0,1,0,3,0,1,1,0,0,0,0,0,2,13,1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2.069129049,1.387799647,1.988008802,0.048483906,48,78,2.309916689,1.972816784,FALSE,0,1,0,0,0,59.5,1,1,62.5,1,0,0
"5056","03079","New Hampshire",597,"New Hampshire",3079,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,5,4,4,4,4,7,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,4,3,4,3,4,4,4,4,2,4,1,85,491,3,NA,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,-0.969511691,NA,NA,-0.850258229,-0.801451504,TRUE,0,1,0,0,0,29.5,1,0,62.5,0,0,1
"5057","97526","Oregon",3291,"Oregon",97526,1,NA,"1",NA,"1",NA,2,2,6,1,3,10,7,1,1,6,1,1,1,NA,2,12,1,2,NA,NA,NA,NA,4,3,3,3,4,3,3,4,3,3,2,4,3,4,1,165,714,6,4,0,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-0.329521125,-1.100847057,-1.02702909,0.048483906,12,24,0.122103284,-0.107884432,TRUE,1,0,0,0,1,70,0,0,17.5,1,0,0
"5058","03087","New Hampshire",458,"New Hampshire",3087,1,NA,"4 5",NA,"2 6 7",NA,5,2,8,1,NA,NA,5,3,2,7,4,1,1,NA,1,12,1,2,NA,NA,NA,NA,2,4,4,2,3,3,3,3,3,2,3,4,3,6,1,45,640,8,7,0,3,3,0,0,0,1,1,0,0,2,0,1,0,0,0,1,1,0,3,7,1,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.329521125,0.143476295,-0.022016459,0.727147637,40,56,0.851374419,0.932466176,TRUE,1,0,0,0,0,21,0,0,62.5,1,0,0
"5059","97236","Oregon",1168,"Oregon",97236,2,7,NA,NA,NA,NA,NA,NA,NA,2,3,9,6,4,4,6,5,1,1,1,NA,62,NA,2,NA,NA,NA,1,3,3,3,4,3,2,3,3,3,3,4,4,1,6,1,185,536,7,NA,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,0.387815771,NA,NA,-0.850258229,-0.801451504,TRUE,0,0,1,0,0,21,0,0,37.5,0,1,0
"5060","04015","Maine",467,"Maine",4015,2,10,NA,NA,NA,NA,NA,NA,NA,1,3,10,4,4,4,4,1,2,2,NA,3,52,NA,2,NA,NA,1,NA,4,4,4,2,4,3,3,4,2,2,3,4,1,4,1,105,214,10,NA,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,1.405811368,NA,NA,-0.850258229,-0.801451504,TRUE,0,0,1,0,0,39.5,0,0,17.5,1,0,0
"5061","05156","Vermont",3707,"Vermont",5156,2,8,NA,NA,NA,NA,NA,NA,NA,1,2,8,6,1,3,5,1,1,2,1,NA,21,2,1,NA,NA,NA,NA,3,4,4,4,4,3,2,4,4,3,4,4,3,7,1,225,491,8,NA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,0.727147637,NA,NA,-0.850258229,-0.801451504,FALSE,1,0,0,0,0,49.5,1,0,62.5,1,0,0
"5062","04102","Maine",1267,"Maine",4102,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,5,3,4,3,3,5,2,5,NA,2,52,NA,2,NA,NA,1,NA,4,4,3,3,3,4,4,3,4,4,3,4,2,3,1,85,714,5,NA,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,NA,NA,NA,-0.29084796,NA,NA,-0.850258229,-0.801451504,FALSE,0,1,0,0,0,49.5,0,1,87.5,0,0,1
"5063","03446","New Hampshire",774,"New Hampshire",3446,2,10,NA,NA,NA,NA,NA,NA,NA,1,3,10,5,7,6,3,1,1,1,1,NA,12,1,2,NA,NA,NA,NA,4,3,4,3,4,3,3,4,3,3,3,4,3,5,1,125,491,10,NA,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1.405811368,NA,NA,-0.850258229,-0.801451504,TRUE,1,0,0,0,0,70,1,0,37.5,1,0,0
"5064","04401","Maine",390,"Maine",4401,2,5,NA,NA,NA,NA,NA,NA,NA,1,1,5,4,3,4,6,1,2,5,NA,1,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,3,3,3,2,3,4,2,3,1,4,1,105,714,5,NA,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,NA,NA,NA,-0.29084796,NA,NA,-0.850258229,-0.801451504,TRUE,0,0,1,0,0,21,0,0,125,1,0,0
"5065","03873","New Hampshire",1011,"New Hampshire",3873,1,NA,"4 5 6",NA,"2 3 7",NA,6,4,5,1,3,10,6,3,2,6,2,1,1,1,NA,21,2,1,NA,NA,NA,NA,3,3,3,4,4,2,3,4,3,3,4,4,3,6,1,125,491,5,10,0,3,3,0,0,0,1,1,1,0,3,0,1,1,0,0,0,1,0,3,10,1,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1.269578991,0.558250746,0.982996172,-0.29084796,30,50,1.580645554,1.279249712,TRUE,1,0,0,0,0,49.5,0,1,125,1,0,0
"5066","04402","Maine",1000,"Maine",4402,2,9,NA,NA,NA,NA,NA,NA,NA,1,3,9,6,2,2,6,1,1,1,1,NA,21,2,1,NA,NA,NA,NA,4,4,4,4,4,3,3,4,4,4,4,4,3,4,1,125,491,9,NA,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,1.066479503,NA,NA,-0.850258229,-0.801451504,FALSE,1,0,0,0,0,70,1,1,37.5,1,0,0
"5067","03878","New Hampshire",376,"New Hampshire",3878,2,1,NA,NA,NA,NA,NA,NA,NA,1,3,10,5,5,4,4,3,1,1,NA,2,21,2,1,NA,NA,NA,NA,3,2,4,4,4,2,3,4,4,2,2,4,2,4,1,65,491,1,NA,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,-1.648175423,NA,NA,-0.850258229,-0.801451504,TRUE,0,1,0,0,0,21,0,0,125,1,0,0
"5068","03461","New Hampshire",1272,"New Hampshire",3461,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,5,4,4,4,4,4,1,4,2,NA,24,NA,1,NA,2,NA,NA,4,4,4,4,3,4,3,3,4,4,3,3,2,1,1,105,491,1,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,-1.648175423,NA,NA,-0.850258229,-0.801451504,TRUE,0,1,0,0,0,70,1,1,87.5,0,1,0
"5069","04930","Maine",650,"Maine",4930,1,NA,"7","Winter storms","7",NA,1,1,1,2,3,9,5,3,5,1,6,2,3,NA,3,53,NA,NA,2,NA,1,NA,4,4,3,2,3,4,3,2,3,2,1,1,1,4,1,165,491,1,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1.129071183,-1.515621508,-1.69703751,-1.648175423,1,2,-0.364077472,-0.454667968,TRUE,0,0,1,0,0,49.5,1,0,62.5,0,1,0
"5070","03766","New Hampshire",971,"New Hampshire",3766,1,NA,"2 4 5",NA,NA,NA,3,3,3,1,1,6,5,6,2,5,1,1,2,1,NA,24,NA,1,NA,2,NA,NA,4,4,4,3,3,4,3,3,3,4,4,3,1,4,1,245,491,3,6,0,2,2,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,6,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.470028933,-0.686072606,-0.357020669,-0.969511691,9,18,0.608284041,0.238899104,TRUE,0,0,1,0,1,39.5,1,1,62.5,1,0,0
"5071","03833","New Hampshire",725,"New Hampshire",3833,2,9,NA,NA,NA,NA,NA,NA,NA,1,3,10,7,1,4,6,1,1,1,NA,2,12,1,2,NA,NA,NA,NA,4,3,3,4,4,2,3,4,3,3,4,4,3,4,1,225,491,9,NA,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1.066479503,NA,NA,-0.850258229,-0.801451504,TRUE,1,0,0,0,0,49.5,0,1,175,1,0,0
"5072","97536","Oregon",1690,"Oregon",97536,1,NA,"1",NA,"1",NA,4,4,8,1,3,10,6,7,7,7,5,1,4,NA,1,21,2,1,NA,NA,NA,NA,3,3,3,3,4,1,2,4,2,2,4,3,1,6,1,85,640,8,8,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1.269578991,-0.271298156,0.312987751,0.727147637,32,64,1.094464798,0.58568264,FALSE,0,0,1,0,1,21,0,0,10,1,0,0
"5073","05075","Vermont",702,"Vermont",5075,2,5,NA,NA,NA,NA,NA,NA,NA,1,3,9,4,5,5,4,1,1,1,NA,2,64,NA,NA,NA,2,NA,1,4,4,4,4,4,4,4,4,4,3,4,4,3,6,1,145,714,5,NA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,NA,NA,NA,-0.29084796,NA,NA,-0.850258229,-0.801451504,TRUE,1,0,0,0,0,21,1,1,17.5,1,0,0
"5074","03753","New Hampshire",6667,"New Hampshire",3753,1,NA,"5 7","Blizzards/Extreme Snow","2 9","No home damage but extended loss of power due to extreme weather (a week+)",4,3,7,1,3,10,6,1,4,6,1,1,1,NA,3,12,1,2,NA,NA,NA,NA,3,3,3,3,4,3,3,4,3,2,4,4,3,6,1,185,491,7,7,0,3,3,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,2,7,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.470028933,-0.271298156,-0.022016459,0.387815771,28,49,0.851374419,0.58568264,TRUE,1,0,0,0,0,21,0,1,37.5,1,0,0
"5075","97123","Oregon",649,"Oregon",97123,1,NA,"1 4 5 7",NA,"1 2",NA,8,5,10,2,3,10,1,4,4,5,1,2,1,NA,2,24,NA,1,NA,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,245,640,10,13,1,1,1,1,0,0,1,1,0,1,4,1,1,0,0,0,0,0,0,2,13,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.069129049,1.387799647,1.988008802,1.405811368,80,130,2.309916689,1.972816784,TRUE,0,0,0,1,0,59.5,1,0,17.5,0,1,0
"5076","04574","Maine",1349,"Maine",4574,2,10,NA,NA,NA,NA,NA,NA,NA,1,3,10,7,7,7,7,1,1,1,1,NA,52,NA,2,NA,NA,1,NA,2,3,4,4,4,2,3,4,3,2,3,4,3,6,1,185,491,10,NA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,1.405811368,NA,NA,-0.850258229,-0.801451504,FALSE,1,0,0,0,0,21,0,0,17.5,1,0,0
"5077","97302","Oregon",549,"Oregon",97302,2,10,NA,NA,NA,NA,NA,NA,NA,2,1,5,5,6,6,6,2,2,1,NA,3,21,2,1,NA,NA,NA,NA,2,3,3,3,4,4,3,4,3,2,4,4,3,4,1,45,310,10,NA,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,1.405811368,NA,NA,-0.850258229,-0.801451504,TRUE,1,0,0,0,1,29.5,0,0,37.5,0,1,0
"5078","97754","Oregon",360,"Oregon",97754,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,8,1,1,1,1,3,2,2,NA,1,35,NA,NA,1,NA,2,NA,2,1,3,3,3,1,3,3,4,3,3,4,2,4,1,185,640,1,NA,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,-1.648175423,NA,NA,-0.850258229,-0.801451504,TRUE,0,1,0,0,0,21,0,0,17.5,0,1,0
"5079","03227","New Hampshire",1248,"New Hampshire",3227,1,NA,"2 5",NA,NA,NA,4,2,4,2,2,8,5,5,4,2,2,2,3,1,NA,21,2,1,NA,NA,NA,NA,2,4,2,3,3,1,2,3,4,2,4,4,4,3,1,165,491,4,6,1,1,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.329521125,-0.271298156,-0.357020669,-0.630179826,16,24,0.608284041,0.58568264,FALSE,0,0,0,1,0,70,1,1,87.5,0,1,0
"5080","97128","Oregon",1148,"Oregon",97128,1,NA,"1 5",NA,"1",NA,5,2,9,1,3,9,7,7,7,7,1,1,1,1,NA,21,2,1,NA,NA,NA,NA,2,4,4,3,4,3,2,4,4,2,4,4,3,6,1,225,214,9,7,0,3,3,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,7,1,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-0.329521125,0.143476295,-0.022016459,1.066479503,45,63,0.851374419,0.932466176,TRUE,1,0,0,0,0,70,1,1,62.5,1,0,0
"5081","04348","Maine",2879,"Maine",4348,2,10,NA,NA,NA,NA,NA,NA,NA,1,3,10,6,2,2,5,1,1,2,1,NA,12,1,2,NA,NA,NA,NA,4,4,4,4,4,2,2,4,3,3,3,4,3,6,1,45,491,10,NA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,NA,NA,NA,1.405811368,NA,NA,-0.850258229,-0.801451504,FALSE,1,0,0,0,0,70,1,0,17.5,1,0,0
"5082","03102","New Hampshire",786,"New Hampshire",3102,2,8,NA,NA,NA,NA,NA,NA,NA,1,3,10,3,6,4,3,1,1,1,1,NA,62,NA,2,NA,NA,NA,1,4,4,3,3,4,3,3,4,3,3,4,4,3,5,1,105,714,8,NA,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,0.727147637,NA,NA,-0.850258229,-0.801451504,TRUE,1,0,0,0,1,21,0,0,37.5,1,0,0
